Customer_ID,Age_Group,Region,Preferred_Category,Total_Purchases,Total_Spent,Last_Purchase_Date,Loyalty_Score
CUST1203,36-45,East,Clothing,19,5085.3,2024-01-31,7.2
CUST1204,46+,East,Accessories,27,20308.1,2022-10-05,9.3
CUST1205,46+,South,Electronics,41,14851.32,2022-05-18,2.4
CUST1206,36-45,North,Clothing,26,14833.88,2023-11-09,5.8
CUST1207,18-25,North,Accessories,77,12885.16,2023-04-08,4.2
CUST1208,18-25,East,Clothing,36,9473.06,2024-05-22,9.2
CUST1209,36-45,East,Accessories,33,15537.53,2023-02-19,6.8
CUST1210,26-35,North,Electronics,28,7279.7,2022-07-29,3.4
CUST1211,46+,South,Footwear,74,46544.82,2023-07-22,6.3
CUST1212,26-35,West,Clothing,1,637.52,2022-07-07,9.9
CUST1213,26-35,South,Clothing,61,43063.59,2022-04-17,3.9
CUST1214,46+,South,Accessories,61,18014.34,2022-08-29,5.5
CUST1215,46+,South,Accessories,50,28984.17,2024-12-05,4.2
CUST1216,18-25,East,Clothing,22,16700.58,2022-10-20,8.5
CUST1217,46+,West,Accessories,33,18612.85,2024-06-10,6.0
CUST1218,26-35,East,Electronics,47,32501.87,2023-12-10,7.9
CUST1219,26-35,West,Clothing,49,16202.07,2022-01-22,9.4
CUST1220,46+,South,Footwear,68,13339.32,2023-11-04,6.3
CUST1221,36-45,North,Footwear,65,48176.24,2022-03-10,6.5
CUST1222,46+,East,Accessories,6,4780.82,2023-07-16,7.3
CUST1223,18-25,North,Accessories,78,40886.04,2024-08-27,5.4
CUST1224,18-25,North,Footwear,4,2038.76,2022-12-29,7.4
CUST1225,18-25,South,Accessories,16,1472.58,2022-05-08,6.7
CUST1226,18-25,East,Footwear,25,13533.22,2023-11-13,7.6
CUST1227,26-35,East,Footwear,67,4062.1,2024-05-02,7.0
CUST1228,18-25,North,Clothing,65,10441.3,2022-12-20,3.4
CUST1229,18-25,West,Footwear,78,15522.98,2022-12-21,5.5
CUST1230,36-45,North,Footwear,72,22536.98,2022-06-26,4.1
CUST1231,18-25,West,Electronics,12,2242.51,2023-10-13,1.8
CUST1232,26-35,North,Electronics,28,14796.86,2023-05-21,5.1
CUST1233,26-35,East,Clothing,40,3600.06,2022-12-31,7.4
CUST1234,26-35,East,Footwear,53,11631.93,2023-02-13,2.7
CUST1235,36-45,South,Footwear,57,14159.3,2024-01-15,5.4
CUST1236,46+,East,Clothing,5,3811.24,2022-11-15,6.3
CUST1237,46+,South,Footwear,37,7606.65,2024-10-28,7.3
CUST1238,18-25,East,Clothing,34,7265.5,2022-08-25,3.3
CUST1239,46+,South,Clothing,60,29406.93,2024-02-13,4.4
CUST1240,36-45,North,Electronics,46,32291.85,2024-05-13,1.1
CUST1241,36-45,West,Footwear,13,2474.34,2022-11-30,4.2
CUST1242,26-35,West,Electronics,57,37444.21,2024-06-09,5.1
CUST1243,46+,West,Clothing,33,19553.47,2024-09-15,6.4
CUST1244,36-45,West,Electronics,30,18671.39,2024-11-04,9.1
CUST1245,46+,North,Accessories,35,26792.03,2022-02-28,4.6
CUST1246,26-35,South,Footwear,77,59592.36,2023-02-11,9.5
CUST1247,26-35,South,Footwear,7,5444.21,2022-10-17,3.8
CUST1248,46+,East,Accessories,22,8699.7,2023-02-15,6.9
CUST1249,36-45,South,Footwear,11,2072.9,2024-06-13,8.7
CUST1250,26-35,North,Clothing,72,49266.09,2024-09-04,4.4
CUST1251,36-45,South,Electronics,61,28204.68,2023-03-12,4.5
CUST1252,46+,West,Accessories,32,19913.35,2022-09-21,1.9
CUST1253,26-35,East,Accessories,42,30387.67,2024-05-19,8.4
CUST1254,18-25,West,Footwear,63,34801.67,2022-02-25,9.7
CUST1255,26-35,South,Clothing,48,15442.1,2022-01-04,5.5
CUST1256,18-25,West,Clothing,18,7649.32,2023-09-11,1.4
CUST1257,18-25,West,Footwear,50,27026.69,2023-08-07,4.8
CUST1258,46+,East,Accessories,5,1228.82,2023-01-03,9.6
CUST1259,46+,South,Electronics,60,39280.3,2022-07-27,4.1
CUST1260,18-25,West,Clothing,41,6008.74,2024-07-20,5.6
CUST1261,46+,North,Accessories,55,34568.59,2023-06-14,3.7
CUST1262,46+,North,Footwear,61,35625.07,2024-01-18,8.6
CUST1263,26-35,North,Accessories,69,42759.86,2022-06-13,8.8
CUST1264,18-25,South,Footwear,76,18496.68,2024-07-20,5.6
CUST1265,18-25,West,Accessories,37,2955.68,2024-07-31,8.8
CUST1266,18-25,East,Footwear,33,12186.14,2022-02-18,7.1
CUST1267,26-35,East,Footwear,46,16688.58,2023-09-02,5.0
CUST1268,18-25,North,Footwear,5,2242.26,2022-12-25,4.6
CUST1269,18-25,North,Clothing,19,9969.11,2023-07-17,4.9
CUST1270,46+,East,Clothing,68,32422.48,2023-10-31,1.4
CUST1271,18-25,East,Clothing,78,61045.33,2022-07-27,6.7
CUST1272,18-25,West,Footwear,39,14309.0,2023-06-11,1.2
CUST1273,46+,North,Electronics,25,11954.28,2024-11-18,10.0
CUST1274,18-25,South,Footwear,74,29946.97,2024-06-13,7.8
CUST1275,26-35,East,Footwear,65,35982.68,2023-01-07,6.4
CUST1276,36-45,East,Electronics,53,10883.67,2022-09-23,8.0
CUST1277,36-45,East,Accessories,77,49487.41,2022-07-18,6.7
CUST1278,26-35,South,Electronics,42,9063.32,2024-08-01,6.5
CUST1279,36-45,West,Accessories,61,45591.68,2023-11-29,1.1
CUST1280,36-45,East,Accessories,20,7929.21,2023-03-08,7.7
CUST1281,46+,South,Footwear,52,3858.39,2022-06-10,8.7
CUST1282,36-45,West,Electronics,27,16497.22,2023-09-15,5.8
CUST1283,36-45,East,Accessories,60,4330.41,2022-12-08,6.6
CUST1284,46+,East,Accessories,3,1840.62,2024-10-02,3.6
CUST1285,46+,South,Clothing,49,24761.72,2022-07-18,8.6
CUST1286,26-35,West,Clothing,15,7170.88,2022-11-22,2.6
CUST1287,46+,West,Footwear,28,10181.78,2023-10-17,6.4
CUST1288,18-25,East,Footwear,65,29361.82,2024-04-07,4.5
CUST1289,46+,West,Footwear,58,9728.1,2024-03-30,8.9
CUST1290,18-25,East,Footwear,60,32528.58,2022-07-21,7.2
CUST1291,46+,West,Accessories,53,10157.78,2023-04-05,1.3
CUST1292,18-25,South,Accessories,3,881.3,2024-08-24,3.2
CUST1293,36-45,North,Electronics,77,54872.85,2024-11-13,6.9
CUST1294,26-35,South,Accessories,48,28430.16,2024-08-25,3.2
CUST1295,36-45,South,Clothing,38,3747.17,2024-08-02,1.3
CUST1296,26-35,West,Accessories,31,20074.52,2024-10-21,9.8
CUST1297,36-45,North,Clothing,32,12693.09,2022-01-15,9.7
CUST1298,46+,North,Accessories,50,5138.71,2023-06-17,4.8
CUST1299,18-25,North,Accessories,62,41590.55,2024-03-26,1.5
CUST1300,36-45,North,Accessories,66,34448.78,2022-09-12,5.0
CUST1301,26-35,North,Footwear,75,46138.75,2022-12-13,2.0
CUST1302,46+,East,Footwear,19,13959.89,2023-03-07,8.2
CUST1303,18-25,East,Footwear,10,3936.82,2023-05-17,7.4
CUST1304,36-45,East,Footwear,57,16985.77,2023-06-13,5.1
CUST1305,18-25,East,Clothing,19,8385.35,2024-01-30,1.2
CUST1306,36-45,East,Footwear,21,9990.33,2024-06-19,3.7
CUST1307,26-35,East,Clothing,19,9606.15,2023-06-11,8.7
CUST1308,18-25,South,Clothing,75,20791.31,2023-06-16,6.3
CUST1309,46+,East,Accessories,80,58000.24,2022-11-16,9.8
CUST1310,36-45,East,Accessories,63,33785.79,2024-09-14,8.8
CUST1311,46+,South,Accessories,2,1103.12,2023-04-06,1.6
CUST1312,26-35,East,Clothing,20,5174.73,2022-09-02,8.0
CUST1313,36-45,South,Accessories,59,28146.3,2022-01-25,6.7
CUST1314,26-35,South,Footwear,5,1744.34,2023-11-06,1.9
CUST1315,36-45,North,Electronics,8,3079.8,2023-05-17,5.7
CUST1316,26-35,East,Clothing,30,17016.84,2022-03-24,5.1
CUST1317,36-45,East,Electronics,25,15000.07,2022-09-29,9.3
CUST1318,18-25,East,Clothing,30,6988.66,2024-09-04,7.9
CUST1319,18-25,West,Electronics,41,26343.0,2024-09-06,1.7
CUST1320,46+,North,Electronics,61,12080.88,2023-03-17,5.9
CUST1321,36-45,West,Electronics,75,27923.76,2024-06-25,9.1
CUST1322,46+,South,Electronics,33,20325.37,2024-10-05,6.4
CUST1323,36-45,South,Accessories,66,17345.91,2023-06-26,6.8
CUST1324,36-45,South,Footwear,72,30765.36,2022-08-17,6.6
CUST1325,46+,South,Electronics,41,29521.04,2024-10-12,5.6
CUST1326,26-35,South,Electronics,56,31065.0,2024-06-26,1.9
CUST1327,26-35,East,Clothing,14,8709.95,2024-10-24,2.9
CUST1328,36-45,East,Accessories,14,7889.84,2023-03-07,9.3
CUST1329,36-45,South,Clothing,25,15619.95,2022-11-20,8.1
CUST1330,36-45,South,Accessories,77,49400.23,2023-07-06,8.0
CUST1331,36-45,South,Accessories,39,12795.64,2023-12-26,3.8
CUST1332,46+,East,Footwear,55,25985.56,2022-01-12,7.9
CUST1333,18-25,West,Accessories,46,24579.85,2024-07-24,2.3
CUST1334,18-25,East,Clothing,27,14756.61,2024-02-04,3.3
CUST1335,36-45,North,Accessories,49,14418.93,2023-02-13,6.0
CUST1336,46+,South,Footwear,14,1481.48,2024-09-09,2.4
CUST1337,18-25,West,Accessories,63,14955.23,2024-02-08,9.9
CUST1338,18-25,North,Electronics,44,11309.53,2023-08-06,4.3
CUST1339,46+,North,Clothing,10,2934.09,2024-04-27,8.0
CUST1340,26-35,South,Footwear,74,14799.68,2023-05-18,1.8
CUST1341,36-45,East,Footwear,3,466.05,2023-10-05,7.9
CUST1342,46+,East,Clothing,24,6982.81,2024-01-12,3.0
CUST1343,26-35,East,Footwear,33,16589.52,2022-10-15,9.4
CUST1344,46+,North,Accessories,51,33381.98,2024-12-18,8.2
CUST1345,36-45,North,Electronics,73,27587.08,2024-10-29,1.3
CUST1346,46+,East,Footwear,74,22223.27,2022-06-04,1.6
CUST1347,18-25,North,Clothing,66,45191.82,2024-08-17,1.8
CUST1348,18-25,South,Accessories,36,14374.31,2022-11-08,9.0
CUST1349,18-25,East,Clothing,74,22559.44,2024-06-04,5.7
CUST1350,46+,North,Footwear,1,517.77,2022-01-18,4.5
CUST1351,36-45,South,Accessories,20,4882.79,2023-10-31,3.0
CUST1352,26-35,West,Footwear,74,12169.57,2023-02-27,8.0
CUST1353,26-35,East,Electronics,4,1800.27,2022-03-22,9.5
CUST1354,36-45,South,Electronics,42,29522.52,2023-03-04,9.4
CUST1355,36-45,South,Clothing,55,43628.9,2023-03-21,3.1
CUST1356,18-25,East,Clothing,57,8112.96,2022-02-22,9.5
CUST1357,26-35,West,Accessories,7,2695.77,2023-02-26,4.6
CUST1358,18-25,West,Electronics,23,9890.63,2024-11-23,6.2
CUST1359,26-35,North,Clothing,16,12088.35,2024-01-04,7.7
CUST1360,46+,East,Clothing,27,21299.33,2024-01-07,8.2
CUST1361,36-45,West,Electronics,59,3664.44,2024-05-10,4.4
CUST1362,18-25,West,Footwear,47,35687.05,2024-06-08,8.5
CUST1363,26-35,East,Electronics,50,35347.82,2023-07-17,1.1
CUST1364,18-25,East,Clothing,32,5856.6,2024-11-28,1.1
CUST1365,26-35,South,Accessories,5,479.43,2023-08-24,8.2
CUST1366,46+,East,Clothing,54,9683.01,2022-11-07,9.4
CUST1367,36-45,South,Electronics,21,1522.19,2024-04-06,2.8
CUST1368,36-45,East,Footwear,4,2549.81,2024-08-21,4.0
CUST1369,26-35,North,Accessories,6,2727.64,2024-12-11,7.9
CUST1370,26-35,South,Electronics,2,623.0,2024-05-09,3.0
CUST1371,18-25,North,Accessories,60,47251.6,2024-06-20,8.7
CUST1372,18-25,South,Footwear,61,24529.03,2022-09-20,9.1
CUST1373,36-45,East,Electronics,62,26015.28,2023-02-06,8.5
CUST1374,26-35,South,Clothing,19,4164.11,2022-07-14,1.7
CUST1375,36-45,West,Electronics,32,7029.36,2023-09-09,2.7
CUST1376,46+,East,Footwear,17,5031.29,2022-10-25,4.4
CUST1377,46+,North,Electronics,26,20400.85,2022-03-11,1.1
CUST1378,26-35,South,Accessories,42,2468.94,2023-12-06,5.3
CUST1379,46+,South,Accessories,28,10917.07,2024-06-19,3.4
CUST1380,36-45,North,Footwear,44,35090.63,2023-11-30,2.7
CUST1381,46+,West,Electronics,44,27387.89,2024-01-19,3.4
CUST1382,18-25,West,Clothing,13,2864.47,2022-08-16,5.1
CUST1383,36-45,North,Clothing,45,12612.28,2022-06-19,4.9
CUST1384,46+,South,Clothing,19,12920.18,2022-02-04,3.0
CUST1385,36-45,South,Clothing,73,50730.96,2024-12-27,5.7
CUST1386,26-35,East,Clothing,48,8114.99,2023-04-09,7.1
CUST1387,46+,South,Clothing,36,3120.63,2024-03-31,9.7
CUST1388,46+,East,Accessories,61,24461.19,2023-09-07,2.2
CUST1389,18-25,North,Footwear,72,39678.49,2022-05-17,2.9
CUST1390,46+,North,Clothing,19,7803.28,2023-05-12,2.4
CUST1391,26-35,West,Accessories,51,25171.68,2023-12-19,3.2
CUST1392,26-35,North,Footwear,18,12950.62,2022-11-07,2.1
CUST1393,46+,South,Clothing,36,22335.78,2022-08-29,1.1
CUST1394,18-25,East,Accessories,30,16359.48,2022-09-13,3.7
CUST1395,26-35,West,Electronics,44,31082.77,2022-03-25,9.5
CUST1396,36-45,West,Electronics,60,22165.98,2024-09-24,2.5
CUST1397,26-35,East,Electronics,12,9578.45,2024-01-13,6.4
CUST1398,46+,South,Accessories,54,4994.43,2023-07-28,1.9
CUST1399,36-45,East,Footwear,54,29712.63,2024-01-01,3.3
CUST1400,18-25,North,Electronics,63,14619.66,2024-06-07,5.5
CUST1401,18-25,East,Accessories,72,36358.59,2024-11-28,6.1
CUST1402,18-25,West,Electronics,76,51577.72,2022-07-21,6.8
CUST1403,18-25,North,Clothing,47,22799.3,2024-05-13,7.4
CUST1404,18-25,West,Footwear,57,39282.96,2024-12-06,6.2
CUST1405,46+,North,Accessories,4,848.12,2023-11-05,2.6
CUST1406,36-45,North,Accessories,4,2387.17,2023-06-04,8.6
CUST1407,36-45,East,Footwear,32,8239.18,2023-10-27,8.1
CUST1408,36-45,West,Clothing,27,12659.17,2023-10-22,8.8
CUST1409,36-45,West,Clothing,64,44319.03,2023-04-12,4.0
CUST1410,36-45,East,Electronics,12,6355.07,2024-10-15,3.8
CUST1411,46+,South,Clothing,34,23527.39,2023-11-22,5.4
CUST1412,36-45,West,Clothing,22,6425.54,2023-09-28,2.0
CUST1413,26-35,East,Accessories,80,45738.17,2022-07-05,2.8
CUST1414,36-45,West,Clothing,44,19783.32,2024-02-28,4.6
CUST1415,36-45,North,Electronics,42,33582.33,2022-03-25,5.0
CUST1416,26-35,South,Footwear,4,1683.48,2023-03-25,8.5
CUST1417,26-35,South,Accessories,28,4452.91,2022-02-12,3.7
CUST1418,46+,West,Accessories,72,33366.21,2024-04-24,6.1
CUST1419,46+,South,Accessories,34,19722.02,2023-06-24,9.8
CUST1420,36-45,West,Footwear,31,8993.6,2022-10-03,4.2
CUST1421,26-35,East,Clothing,13,10214.86,2024-11-05,8.1
CUST1422,36-45,West,Electronics,78,17227.73,2023-04-04,4.1
CUST1423,36-45,West,Electronics,59,30332.16,2024-06-12,5.5
CUST1424,26-35,North,Electronics,72,27817.29,2023-12-13,6.9
CUST1425,26-35,West,Electronics,46,4556.74,2023-06-01,7.5
CUST1426,46+,North,Accessories,18,14213.79,2024-07-14,2.9
CUST1427,36-45,East,Footwear,30,14321.79,2024-04-13,8.9
CUST1428,36-45,South,Electronics,79,7088.53,2022-09-03,7.8
CUST1429,18-25,North,Accessories,21,12587.76,2023-01-03,3.2
CUST1430,18-25,South,Accessories,16,4781.48,2024-04-06,1.8
CUST1431,46+,West,Accessories,61,9386.81,2022-07-16,4.1
CUST1432,36-45,East,Clothing,56,39720.71,2023-01-13,5.5
CUST1433,46+,East,Clothing,30,9402.02,2022-06-17,6.8
CUST1434,46+,East,Electronics,68,16546.16,2022-05-05,8.9
CUST1435,36-45,North,Electronics,22,1128.53,2022-01-26,9.9
CUST1436,36-45,North,Accessories,40,2829.61,2024-02-07,9.1
CUST1437,26-35,North,Clothing,80,33892.08,2023-12-09,5.8
CUST1438,26-35,North,Footwear,74,13519.52,2022-12-30,5.0
CUST1439,46+,South,Electronics,80,6326.46,2022-09-04,5.8
CUST1440,36-45,East,Electronics,45,25302.33,2022-12-09,6.3
CUST1441,46+,North,Clothing,78,12982.28,2023-11-22,6.5
CUST1442,46+,West,Accessories,15,8272.93,2023-05-20,1.6
CUST1443,26-35,East,Clothing,63,12049.07,2024-01-04,4.6
CUST1444,46+,North,Electronics,67,7920.41,2024-12-15,6.9
CUST1445,26-35,West,Footwear,42,6367.48,2023-08-23,7.9
CUST1446,46+,West,Accessories,49,5477.79,2022-08-02,1.2
CUST1447,46+,East,Accessories,40,16928.44,2023-08-12,8.1
CUST1448,18-25,North,Clothing,12,3364.08,2022-12-22,6.3
CUST1449,18-25,East,Electronics,7,5425.53,2023-12-22,4.5
CUST1450,46+,North,Clothing,66,21655.78,2023-03-16,7.3
CUST1451,46+,North,Clothing,29,16944.93,2023-02-21,1.7
CUST1452,26-35,West,Electronics,6,4449.39,2022-08-27,2.9
CUST1453,18-25,East,Clothing,43,33896.96,2023-04-13,9.9
CUST1454,46+,East,Electronics,20,3125.04,2023-06-13,3.2
CUST1455,36-45,West,Clothing,35,12491.59,2024-04-27,1.1
CUST1456,36-45,West,Clothing,63,15124.35,2024-03-20,1.1
CUST1457,46+,North,Clothing,29,2983.9,2022-11-22,2.0
CUST1458,18-25,West,Clothing,69,20391.84,2023-06-10,9.5
CUST1459,36-45,West,Footwear,37,25590.35,2022-09-02,3.4
CUST1460,26-35,West,Electronics,72,49308.53,2024-11-27,2.8
CUST1461,46+,North,Accessories,14,1869.77,2024-03-05,1.3
CUST1462,18-25,South,Electronics,31,11685.81,2022-10-20,4.3
CUST1463,18-25,West,Clothing,27,16029.43,2022-01-30,1.4
CUST1464,36-45,South,Footwear,23,7189.52,2022-04-26,2.8
CUST1465,46+,West,Clothing,38,16309.45,2023-02-03,3.0
CUST1466,46+,East,Electronics,57,5816.12,2024-12-18,3.2
CUST1467,26-35,East,Clothing,71,54892.4,2022-05-14,1.5
CUST1468,18-25,West,Clothing,42,13766.72,2022-08-01,2.3
CUST1469,18-25,South,Accessories,1,472.03,2022-09-03,8.3
CUST1470,18-25,South,Electronics,3,1609.94,2024-03-01,9.2
CUST1471,46+,East,Accessories,31,17426.99,2023-12-08,6.5
CUST1472,46+,West,Clothing,59,26688.12,2022-10-23,4.2
CUST1473,26-35,East,Accessories,33,23477.95,2022-02-12,4.3
CUST1474,36-45,West,Clothing,6,2369.69,2023-04-10,7.4
CUST1475,26-35,West,Footwear,27,20423.09,2024-05-05,4.8
CUST1476,46+,West,Accessories,50,19881.89,2024-03-27,4.0
CUST1477,26-35,South,Clothing,28,16364.39,2024-01-15,6.1
CUST1478,46+,West,Footwear,40,8405.41,2022-08-11,2.3
CUST1479,36-45,West,Accessories,7,1396.9,2022-11-17,4.0
CUST1480,46+,West,Clothing,57,3868.96,2022-12-19,2.9
CUST1481,26-35,East,Accessories,74,47093.17,2024-04-22,2.8
CUST1482,46+,East,Clothing,17,10573.41,2024-12-22,5.4
CUST1483,18-25,North,Electronics,11,727.1,2022-04-19,9.3
CUST1484,18-25,East,Footwear,46,9303.74,2023-03-13,2.4
CUST1485,18-25,East,Footwear,80,58554.74,2024-07-03,6.3
CUST1486,36-45,West,Clothing,38,10542.35,2022-11-24,8.2
CUST1487,26-35,South,Accessories,16,7187.66,2022-11-21,6.6
CUST1488,36-45,West,Clothing,15,8218.53,2024-06-30,2.3
CUST1489,18-25,North,Clothing,49,19825.88,2022-02-10,5.3
CUST1490,46+,East,Clothing,58,41788.48,2023-12-06,9.7
CUST1491,18-25,East,Footwear,9,1646.34,2024-03-17,6.6
CUST1492,18-25,South,Clothing,42,11309.01,2022-06-20,8.1
CUST1493,46+,East,Electronics,80,57462.86,2022-12-13,4.8
CUST1494,36-45,East,Clothing,66,17172.17,2022-02-18,5.7
CUST1495,36-45,West,Clothing,7,3759.38,2023-06-23,7.3
CUST1496,46+,West,Footwear,6,1527.76,2024-07-27,10.0
CUST1497,36-45,North,Electronics,17,11968.51,2022-01-22,9.3
CUST1498,36-45,North,Accessories,26,18938.43,2022-03-15,4.4
CUST1499,46+,East,Footwear,47,30660.9,2024-05-19,8.7
CUST1500,36-45,West,Clothing,45,26520.2,2024-09-28,6.0
CUST1501,36-45,East,Electronics,58,42866.76,2023-10-15,1.8
CUST1502,18-25,North,Clothing,14,3251.09,2022-05-14,2.6
CUST1503,26-35,South,Electronics,10,572.34,2023-11-30,1.1
CUST1504,26-35,North,Accessories,43,27502.75,2022-09-07,2.0
CUST1505,26-35,North,Clothing,11,2080.99,2022-07-07,7.5
CUST1506,46+,North,Clothing,27,2362.47,2023-10-19,1.7
CUST1507,46+,South,Clothing,64,32261.98,2023-08-13,2.7
CUST1508,46+,North,Clothing,65,3557.78,2023-02-09,2.6
CUST1509,26-35,East,Clothing,16,9234.42,2023-01-19,1.7
CUST1510,26-35,East,Clothing,51,26850.11,2024-04-24,6.3
CUST1511,26-35,East,Accessories,33,22055.6,2024-12-22,7.6
CUST1512,36-45,North,Footwear,21,2068.29,2023-12-06,1.6
CUST1513,46+,North,Electronics,58,3421.95,2022-06-30,7.7
CUST1514,36-45,East,Electronics,73,18018.44,2024-07-12,8.6
CUST1515,46+,East,Footwear,64,17611.86,2023-01-25,5.4
CUST1516,26-35,South,Electronics,46,16435.77,2023-10-27,8.9
CUST1517,46+,West,Accessories,58,9541.79,2024-02-29,7.6
CUST1518,18-25,West,Clothing,41,13779.81,2022-11-02,8.8
CUST1519,36-45,West,Electronics,56,36037.75,2022-12-20,7.0
CUST1520,26-35,South,Clothing,13,809.8,2023-07-09,5.3
CUST1521,26-35,East,Electronics,64,22027.13,2023-07-23,3.7
CUST1522,26-35,South,Accessories,78,46238.16,2022-11-24,4.9
CUST1523,18-25,West,Footwear,14,1402.51,2024-09-03,3.9
CUST1524,26-35,East,Clothing,67,50752.73,2024-05-02,8.2
CUST1525,18-25,West,Footwear,21,6382.64,2024-05-28,3.8
CUST1526,26-35,North,Footwear,44,26116.97,2022-09-20,8.3
CUST1527,46+,East,Electronics,3,1155.93,2023-03-05,4.8
CUST1528,26-35,East,Footwear,61,39046.38,2023-11-10,6.0
CUST1529,26-35,South,Footwear,74,57598.03,2023-05-01,3.1
CUST1530,46+,South,Accessories,3,855.29,2024-02-26,8.9
CUST1531,36-45,South,Electronics,68,28437.96,2023-06-29,6.4
CUST1532,46+,North,Accessories,25,16086.53,2022-10-21,3.5
CUST1533,18-25,East,Accessories,32,6960.0,2023-12-31,1.0
CUST1534,26-35,West,Footwear,41,16954.45,2023-02-14,3.8
CUST1535,18-25,South,Footwear,8,4812.97,2024-10-29,2.8
CUST1536,26-35,East,Accessories,55,31651.65,2023-09-03,8.7
CUST1537,26-35,East,Clothing,38,2620.59,2024-05-13,6.9
CUST1538,36-45,North,Accessories,19,7315.26,2022-11-18,4.4
CUST1539,36-45,West,Electronics,36,14110.47,2024-07-17,2.8
CUST1540,26-35,East,Clothing,42,32217.33,2023-10-31,2.1
CUST1541,36-45,West,Clothing,41,27627.98,2022-02-22,4.4
CUST1542,36-45,West,Accessories,23,6784.03,2022-03-12,8.5
CUST1543,36-45,East,Electronics,66,6065.03,2022-09-28,7.5
CUST1544,18-25,West,Electronics,18,2946.19,2023-04-27,5.7
CUST1545,36-45,North,Footwear,44,4878.24,2022-05-23,4.1
CUST1546,46+,West,Electronics,68,24634.0,2022-11-14,8.1
CUST1547,26-35,North,Accessories,21,2865.17,2023-06-19,9.2
CUST1548,26-35,South,Electronics,72,4908.16,2023-04-07,6.8
CUST1549,18-25,West,Electronics,29,17947.98,2022-10-09,9.5
CUST1550,36-45,East,Accessories,51,3286.53,2024-10-05,7.9
CUST1551,46+,North,Electronics,6,1200.56,2023-04-16,1.3
CUST1552,18-25,West,Footwear,11,5348.06,2022-12-03,4.3
CUST1553,26-35,West,Clothing,69,3830.36,2023-07-31,6.6
CUST1554,36-45,East,Accessories,21,14198.45,2023-06-09,7.8
CUST1555,26-35,East,Footwear,34,11712.13,2024-07-13,6.9
CUST1556,46+,North,Accessories,27,5092.85,2022-08-07,1.4
CUST1557,26-35,South,Footwear,28,20019.7,2024-01-10,8.4
CUST1558,18-25,West,Clothing,73,52388.81,2023-03-21,8.6
CUST1559,36-45,North,Electronics,28,18821.33,2023-02-27,8.7
CUST1560,46+,West,Footwear,59,46502.15,2022-12-05,6.4
CUST1561,46+,West,Footwear,32,3464.18,2022-01-01,2.0
CUST1562,18-25,North,Electronics,36,26914.3,2024-02-21,3.7
CUST1563,18-25,South,Electronics,48,10151.11,2024-05-16,2.7
CUST1564,18-25,East,Footwear,54,29171.85,2022-03-13,3.7
CUST1565,36-45,North,Clothing,34,13351.66,2023-02-24,9.4
CUST1566,18-25,North,Accessories,23,1397.43,2023-04-26,1.8
CUST1567,36-45,West,Footwear,3,1731.47,2022-11-10,5.3
CUST1568,18-25,South,Accessories,49,3548.76,2024-08-11,5.5
CUST1569,26-35,West,Electronics,74,53506.15,2023-07-30,6.9
CUST1570,46+,East,Clothing,35,2390.84,2023-01-21,3.4
CUST1571,46+,South,Electronics,6,4230.84,2024-06-10,8.5
CUST1572,26-35,West,Electronics,37,11951.97,2024-07-23,6.4
CUST1573,26-35,West,Footwear,48,28543.15,2023-10-19,5.9
CUST1574,46+,East,Clothing,75,26350.08,2023-12-13,5.2
CUST1575,26-35,East,Accessories,70,24910.85,2022-06-27,9.7
CUST1576,26-35,East,Footwear,46,24568.51,2022-12-03,5.1
CUST1577,36-45,North,Clothing,77,23580.28,2022-11-23,6.7
CUST1578,26-35,South,Accessories,11,7343.41,2024-10-23,8.9
CUST1579,18-25,North,Electronics,33,24779.01,2022-12-04,7.0
CUST1580,36-45,South,Accessories,15,4411.73,2024-02-04,8.5
CUST1581,46+,West,Clothing,74,23187.96,2022-08-06,4.7
CUST1582,46+,South,Clothing,25,14678.79,2024-10-30,9.0
CUST1583,46+,North,Clothing,10,5712.03,2024-04-11,3.8
CUST1584,26-35,East,Electronics,25,1690.73,2022-09-05,1.3
CUST1585,26-35,South,Electronics,9,2160.68,2024-05-14,9.6
CUST1586,46+,East,Electronics,77,21187.44,2023-03-03,4.5
CUST1587,46+,East,Accessories,79,39105.17,2022-03-06,7.1
CUST1588,36-45,West,Footwear,4,967.35,2024-02-25,5.3
CUST1589,46+,North,Footwear,63,50146.66,2024-09-25,4.4
CUST1590,46+,North,Footwear,70,8332.56,2022-07-12,3.2
CUST1591,46+,West,Footwear,31,15583.9,2023-10-24,5.2
CUST1592,46+,East,Clothing,79,28278.47,2022-09-20,1.1
CUST1593,46+,North,Electronics,65,12085.12,2024-03-05,3.5
CUST1594,36-45,North,Electronics,67,28027.72,2023-08-24,9.1
CUST1595,18-25,South,Footwear,77,22989.25,2022-11-14,2.0
CUST1596,26-35,North,Accessories,63,14917.27,2022-12-28,4.5
CUST1597,18-25,West,Footwear,24,5221.61,2024-10-07,8.8
CUST1598,46+,South,Electronics,13,2253.22,2022-02-18,2.2
CUST1599,46+,West,Footwear,56,3662.58,2024-01-25,5.7
CUST1600,46+,North,Accessories,5,1295.88,2024-05-14,6.0
CUST1601,18-25,North,Electronics,34,24083.42,2024-08-30,7.0
CUST1602,26-35,West,Clothing,16,1089.31,2023-01-18,1.8
CUST1603,46+,South,Footwear,72,17802.36,2023-01-15,1.6
